filename,situp_position,center,lshoulder_lelbow,rshoulder_relbow,lelbow_lwrist,relbow_rwrist,lhip_lknee,rhip_rknee,lknee_lankle,rknee_rankle,lshoulder_lwrist,rshoulder_rwrist,lhip_lankle,rhip_rankle,lhip_lwrist,rhip_rwrist,lshoulder_lankle,rshoulder_rankle,lelbow_relbow,lknee_rknee,lwrist_rwrist,lankle_rankle,lshouder_lheel,rshoulder_rheel,lshoulder_lknee,rshoulder_rknee,lwrist_lfootindex,rwrist_rfootindex,agl_lshoulder_lelbow_lwrist,agl_rshoulder_relbow_rwrist,agl_lshoulder_lhip_lknee,agl_rshoulder_rhip_rknee,agl_lhip_lknee_lankle,agl_rhip_rknee_rankle,agl_lelbow_lshoulder_lhip,agl_relbow_rshoulder_rhip,agl_lelbow_lwrist_lindex1,agl_relbow_rwrist_rindex1
down (1).jpg,situp_down,40.929832481023205,21.84001267746466,35.76410359100368,44.12675075482287,14.085771767214599,24.90247821463602,24.39230065945277,34.85455931574403,42.05039289336809,35.822453326927786,47.99068417294432,45.11934520567522,42.99832387810038,67.6316180624837,76.53281540755017,87.84606093970126,81.06190098488248,88.01050609375636,45.531818419164516,52.99767573747388,31.644451869256084,88.09520084560637,82.95039849850716,62.68423063493446,52.81954418253823,126.82435013739553,135.65205282804254,18.462711371280452,138.59540889180843,130.70840059878515,117.17394683652417,93.33974547566102,81.24575276431503,164.1417593132657,136.93791581763963,161.0586123214704,168.72340745584756
down (10).jpg,situp_down,40.49537132019933,17.033208362384844,32.59271698579654,31.450495640783412,68.26552712884889,40.72056232221802,30.10650866279319,29.451051418626918,46.37083557142172,43.12804046085521,95.80533431404686,44.58053133050161,71.48069338995357,52.49097166968356,96.55524682576784,87.22172447799076,90.32310157780869,48.05116695284815,97.89057664350622,51.81157501672188,124.2292608454141,88.28836124992493,94.59580607443986,73.34133215756343,57.02639642230227,111.72714423518518,175.07230705453364,127.53252565544705,56.117069654969455,144.3844974254687,141.5726355167266,92.23174514473787,103.43833603685611,78.55380528512188,65.02160683218796,92.647777392887,134.3428215925766
down (11).jpg,situp_down,40.00377701281038,27.96364526174789,19.81388057183138,18.06173499029126,41.77097902507355,24.217772486020262,30.057251153243918,22.065739650963163,29.40386235191551,44.297650581731446,35.6602113992365,32.59330950239937,33.969375880849356,71.9182475451501,58.896345786442524,69.94399541870081,77.0269946087327,77.11104732919652,33.232889845962156,51.15927008465685,27.47271750769232,69.66121335781595,76.17243255721176,59.43704092947021,66.96687082522178,106.54667910491543,101.00327259902221,100.59965482196446,12.523714832470594,143.78808888067053,136.30558702932058,90.26161524450369,72.52072503783718,160.28753220604207,173.0638372935472,169.430946197252,145.80057580866847
down (12).jpg,situp_down,40.45219204131173,23.64880786830848,25.200505302597858,38.79445903764203,28.267664336074766,33.70450993370661,34.449114244975476,30.38646140427929,30.81791615088746,53.910559804544,12.23381286979759,47.9477574912232,50.958723314731735,56.058674059748505,48.30187323661467,83.84848123327497,93.7213422011909,77.30542940647581,52.80385835403742,14.565943904987524,61.666382709265555,82.97361523257507,93.61967832797052,70.06980735170009,73.39836201047868,108.63368151284192,116.04189992666213,25.5155228735142,85.73594955572003,144.015827886816,146.17994678406916,103.82139247798048,106.17381969407354,61.400565614880676,70.55400691165843,172.02270673923869,128.5676714240681
down (13).jpg,situp_down,40.06205970929163,15.136703772781946,22.361861609966393,32.8105514545674,11.917314048842083,36.20114951838678,30.858267080508693,30.066599768330867,29.18508595497805,34.34788896995176,30.71768485379032,36.55205773253358,37.87866661094517,64.37455410681484,59.7764023571792,78.1270998997394,76.37054621553818,54.61784891751518,36.243624302776745,27.96197756933645,27.004335051523466,74.79959559467616,74.80518972944245,70.80289865178896,63.36131325152433,113.72436975548963,110.83226014104936,87.83887345167113,97.51646118427342,132.30840423473472,131.31971451091928,70.15040179852726,78.3383986519789,147.83633844272185,144.88437730011222,99.2011557813974,143.00759579610371
down (14).jpg,situp_down,40.015526054865,18.500009822094224,19.537943295486855,27.74221733958054,11.48029573990771,32.82727817597051,30.00529587660128,28.846120599376388,25.934955828157754,24.76815548708009,22.085507045977604,42.27874812545088,37.76661756017831,59.062805469231016,55.26465263144539,82.7728770186454,76.07770115211312,55.7216877115794,29.56461702669094,26.23842203196119,16.500943167780488,81.52025250524295,75.75373197776548,71.41975586150764,63.038622303126644,107.43699717168565,103.92869739445385,56.220251284935095,66.07970540870257,147.76855474775724,135.27836434891762,94.9856135309027,87.68020103341283,157.07703577451116,130.31522430403345,161.201000870573,160.30468526466072
down (15).jpg,situp_down,42.06354988300483,20.407909234582895,27.253950948372438,9.536687337382089,10.850073977315267,24.27800932524865,27.81682983560199,28.88975330463157,33.03434043172605,26.325036736420692,35.52230606788149,42.06262634882847,41.5062090368719,58.44766391633902,74.671554399008,77.96633137156171,86.45832133689306,88.77514538846165,44.86689095512227,98.59196872320749,37.18211989975646,79.17415253172048,87.6640615457411,60.667211521450696,68.34720748715009,98.12107970253689,126.52908173615072,110.67718133124029,120.04706758864985,140.91755227667485,156.4483828821868,91.12916147098586,99.99982724985998,131.32839419955283,135.4439548085554,151.8321560685612,159.5240543413846
down (16).jpg,situp_down,41.61923337124583,16.725315457302326,20.623327275423577,23.181394312369513,10.403167603028956,36.98990146129555,27.98729171669075,46.53043633642654,28.210421691579747,28.96567807961486,23.715432161342694,40.02746633282674,32.780032555805526,56.628818794922154,53.13086955876978,81.5195791853571,71.44171092527331,48.17169800439509,37.47198037766367,23.800127057554104,5.546426395751347,80.36558627034394,69.97068555088043,75.53549017097204,61.60822592581194,95.61092094097836,94.7282405187357,65.08880586787896,63.40269426097075,159.94735763119633,136.6614359849163,43.270744819685135,70.50511656571213,170.98012503110164,141.71372463981405,158.3340910618144,149.8504673624352
down (17).jpg,situp_down,40.01324663350502,16.05795828115041,26.60424381300564,5.582127235906874,23.75789675177195,28.68314313884113,33.28286340279713,30.317632640546762,34.743340007708156,21.559901277136355,14.293899120657494,35.18534190415544,37.36511577153247,49.803548507162915,56.71918574083416,71.58581115966984,80.29598405510696,65.57068677761592,39.37105140707097,49.402872135410675,41.145539749931544,71.09996895731578,79.21553157580814,58.770896968218956,68.99932787454895,93.48054148672493,110.09857565854333,156.9633564364534,41.95294623593653,126.4111561989857,131.35320189615774,75.10800708349858,72.43446053963285,154.42260294314045,145.93449168524907,93.40820918241342,159.85310432120977
down (18).jpg,situp_down,40.00023542547128,17.441079720293313,13.786318371194694,7.367172373355421,22.027416108943477,28.414234437680896,32.14836396956215,24.92472909214144,28.13963449638282,16.458575107697374,21.283948144845336,43.53172687209731,44.36560269421726,51.390328838085,56.72383407301571,80.00209015200693,87.1817333866289,63.502409954964754,35.12282258456807,37.053445307555,33.64860728420114,79.77165128959206,86.58081279958682,63.42912146432794,70.82162675705594,105.2166791400376,114.7531628489034,110.12060745914088,157.70245624873442,147.4511157158603,143.43502442269266,110.92266415369306,98.15922195204574,137.1568754877046,156.9216771887557,170.64767377488454,50.40184244954232
down (2).jpg,situp_down,40.11988888400225,20.829540204286523,35.02680096208,41.31648491964349,23.295502605480173,28.93175579257095,29.905979229223963,26.903698859805438,24.7622644590864,35.86244645420464,58.0916864388777,32.090615043447684,31.174784380560887,66.19023297548145,78.18909778187022,72.27919849916736,69.66512099409002,71.44129394780232,35.3482447126908,52.036475681318684,24.227750780894347,70.4643392964934,67.93031389536235,65.26194108966763,62.59554446634098,100.32880424297812,109.58697032657471,0.8703872345399191,133.93719931369267,135.04126618728014,132.7336418032027,69.04635830877139,69.12277743354343,175.94778519466016,170.94286594178968,168.42743086322062,119.45459457455479
down (20).jpg,situp_down,41.00311131027641,21.70805357809153,14.748317587332414,10.190816319084155,24.72469987597663,29.123994727528324,32.47805698449002,27.45684085931501,29.77468502162396,31.2441664196939,21.99886231219008,32.97560723267842,37.734737768366934,66.65736930691727,60.033787162672006,70.17858920610998,80.99710419886685,62.83059199857083,34.097770971489474,44.16743185337103,36.73019498246777,69.46242484080199,80.15256929425257,61.287411125350275,68.2691339924806,103.4820239286418,111.81227918539216,160.1859103068157,61.27826393569255,124.47144854608804,129.31284604226187,74.23555208837615,79.68749273101997,173.09476256985994,167.65641505399216,169.66765453964638,174.95288015536508
down (21).jpg,situp_down,40.07126329484431,19.838358404495658,27.04318641665644,24.630511359133127,24.233385055706854,31.140579604027323,32.63893983118853,34.0152030223002,42.36663864548495,40.008908727117664,50.99792663897794,58.31604790774358,59.00899948585649,14.463853077614173,48.204966435973006,97.16447975890723,102.56910200073231,111.13997321764207,52.60242845657435,110.4079803350815,39.92576047034819,99.36375372932653,105.50509711582707,75.81128072049005,71.07992609161252,74.13932474476069,89.72563362400881,174.87067437848393,166.61774786601958,179.3043817202877,175.61221141715345,155.7117827973132,143.74598211369295,9.97578216283276,6.850935370480603,169.81180805284023,176.26795748890672
down (22).jpg,situp_down,40.29688361014967,22.57310375897982,13.42909338855899,14.308346133720555,35.60860266992758,27.37396087736553,31.913164302113,27.552034096466166,25.850154620859644,35.6353722695651,32.22573581620306,41.844972636583385,41.313650120492824,66.31266825777854,61.14119411986893,66.21120147743306,83.17756385215236,76.7756588842888,58.050652632504224,51.549747705293015,77.14535601424934,65.99334883396376,82.44231439893741,58.01512141981262,70.74711121703386,82.22072839186409,115.51379825762841,145.82899935970093,44.32194054360758,130.5940031636191,153.78715697665913,75.24474884937675,98.86704094239208,164.3598901952644,176.99940936314792,172.9807251604104,71.64370489347017
down (23).jpg,situp_down,40.33826277077892,21.579867099252425,24.03067952846027,20.122096596564013,22.803620200145033,30.49882831218105,32.80882859850703,35.88261706268105,37.228724401187115,39.40414620455233,45.92591239728033,44.964434407485136,42.73809748053496,13.60589299615214,38.6339824320797,77.41592504915083,88.46493635273362,101.7584193279151,60.69292087476656,101.23360800394235,63.34329326327712,76.35175393330515,88.22751669714914,65.86864567160708,69.44766180840435,51.85832812170139,72.22295795788749,179.9903415476652,171.46203713624814,142.61552880397142,140.43526077671572,82.78280402254661,83.91612511929002,7.01821298135554,16.56557653738459,176.62846157120347,171.4493025761491
down (24).jpg,situp_down,40.04227536270055,20.426566634929102,18.955580986051974,51.07673768339378,20.33404072150413,29.95576833371471,26.84361491529483,27.262014954754264,30.32138351047797,61.78408443955246,18.15398856937929,55.85790438788098,56.57713347078296,64.56158400824684,44.51168271680981,98.09146569319586,90.55987299802815,66.8441586885562,59.31558253566867,1.6789769125919636,71.52984736614984,101.00458080262288,93.86177680602047,72.0332944526942,63.92394665048943,123.03817849955577,106.16879198318316,54.270836113746384,38.156773427088865,173.6037302504043,174.77142287737377,156.0653066590556,165.05786237589356,64.44275330127283,72.72644716432863,142.0008091565351,166.59563975107622
down (25).jpg,situp_down,40.16026888908538,8.287380190780107,26.703477743746188,27.575607894266543,13.039053106692844,30.67552516784071,27.614751291651256,30.642800077112902,31.279354669023956,25.687844527124298,39.51373365198649,41.472197419727785,38.32830710903289,56.767054108577554,52.34540986672866,83.50327517939438,75.55571431472087,75.66014968245638,42.75317376096382,62.88808827134336,42.53392491379876,83.16777047177473,75.3221669174,68.33789329439082,61.02595329819803,111.32412943741024,90.53452814452406,111.40072856123162,141.10941407182852,140.808494651759,134.80582009926727,87.55982285219493,80.82613811023306,171.12533038241162,11.142245926664343,133.88302589775486,176.78346535545464
down (26).jpg,situp_down,40.105355675270104,25.87410941186861,7.180125919261777,25.20339730919234,37.44822037395473,35.7201751298999,33.79976164178363,31.804662848839914,29.548272755511015,45.183145268000395,41.67898602753518,44.92326411131502,51.3846552905728,71.07561430139829,64.40731858156941,82.36339802275158,93.34733548279104,58.03108780686297,25.893673619595976,39.690912697813424,33.16218057388313,82.55519765791777,94.6386993838241,69.31189152318308,71.81992429126498,112.47460836691829,124.63223530867572,43.817775994463766,155.1549770374823,134.59526216253875,150.6400383853017,98.92486277247349,119.39502073545223,107.2327333532035,145.65295401385168,170.58873398248753,125.40312103016863
down (27).jpg,situp_down,40.003652647976715,21.15178825785971,19.086777796779106,26.40843921157011,32.83199364393939,33.392267413805996,34.98249713626159,29.247909807215812,33.33016294855713,35.36803403856114,34.083502971972976,40.099000485090016,40.022095589513235,44.70229913466728,48.094029042968366,76.50692653180883,82.35051766504175,43.96642597066231,41.67561456521748,14.049308157678524,36.94914093209299,74.63732640833142,81.03597998307461,67.26859223548527,70.3866194475919,96.0175162547087,96.51753821992715,0.2249716401536743,64.84727195919862,137.07724121097172,135.55121535446003,79.04974710513656,75.56951433295015,63.53837740440841,61.83727104731698,174.76550463142854,130.01935887415542
down (28).jpg,situp_down,41.276434452715044,28.87120315644572,12.557496220068494,18.117751079869624,25.676035337691435,23.870903228053553,26.464593183028388,29.219244364830956,31.338389428703387,45.56561454036076,19.06319287223533,34.51904034350582,37.85592115871281,76.0598704833259,55.19566170251749,73.9093644408069,80.78424160303602,88.78760924388644,43.3820864040608,78.99449708710978,38.91817639236491,74.40894748927226,81.60598569328144,55.535422404021176,62.159557885074214,114.26552320497991,106.00109094648614,68.29916344563378,148.8151523437134,119.63873202946527,125.81720971196034,80.61700916516637,82.4481173931353,64.82831628527629,150.1345866004079,161.96515203926168,113.06236636676178
down (29).jpg,situp_down,43.452582766446625,22.043637232450376,20.611263360385905,34.817001258479266,30.343382196409795,30.802688633327417,37.19128238755418,32.55896363485623,31.494921367943107,43.63954263189974,29.60121488423269,48.73812110612556,43.948410931109066,42.05178532177165,50.864426671142205,89.95624891642623,86.87285463518246,51.362077547913714,44.00533525548089,10.50362538965837,44.29442651300788,91.43151401539308,85.7588043086356,69.94991870836428,73.71523899826128,100.60196338816814,106.31127098533815,14.662503422792208,61.46024784934866,132.09403117418228,131.93255744786205,103.7219305199083,82.5260731204209,50.04478965533498,36.3467629697581,169.09162500612328,143.61132127148812
down (3).jpg,situp_down,48.41266851591814,23.044419772524204,19.12165274459316,14.3741870388028,42.254895484600816,38.50010636477623,41.45708457000753,31.87495710187934,43.060287058640135,34.970579305254184,35.636665231364404,58.28392584432847,71.6788539021908,77.71693225405915,78.45014378808973,104.27686316362875,121.47801137141622,74.10859117710244,36.468556882519664,38.319425853137844,50.91826311149374,105.24373536052833,123.11890775326164,81.89913010353027,89.56375876961147,145.93097007177326,168.78705500128282,59.60787809602993,27.518940002023697,141.70995233899967,151.54918573590467,109.2131838131704,106.79709531035533,97.36423447416185,161.1928220039782,177.17288860895886,154.7622659388097
down (30).jpg,situp_down,40.546523009433216,37.23018636853765,11.932226005883772,23.20341998606109,49.451433988421726,27.730215845177916,33.55888994509833,27.667159856983965,31.94169364797158,59.12024764090798,47.53370091596348,39.112805839568125,39.81854996269404,88.31700979799582,68.31030435494547,76.32718021383423,82.12013794036712,108.14365469389807,58.965558319274216,80.48148337526521,54.06369715839804,75.78475948810546,81.48759512702544,63.90175434899456,69.23573575318741,122.36820727909024,115.97684873417633,75.37663160718978,73.24679397692191,137.4487415392474,138.66498636006006,91.82782042329792,85.38772577988398,116.87595930677927,157.23126096857803,154.828630624853,165.57487890045607
down (31).jpg,situp_down,40.086319401584184,19.29468089954058,21.769288083677584,10.79911516253004,15.69506561976838,27.382679824192234,34.2676053675318,26.323488525719142,29.87763299160946,24.121580234850956,23.0867829769469,38.71961196065829,38.8560646835433,62.77888859883654,65.1547299887716,76.0074600426259,81.14659465203421,71.33639530219082,41.221496006395625,50.24903545976408,39.54525843633995,75.70668756854982,79.53158693221751,63.271136659823014,71.96294657437981,112.13023222696067,118.81335222744647,141.59199536113775,147.37082861491902,146.7800817281517,143.08290852182353,93.56980179286214,77.40449342452246,169.39286760969466,169.04201520985885,165.42971723099203,146.05013753736694
down (32).jpg,situp_down,64.40830541712128,22.042914068201036,66.89823144685292,24.48748108498606,32.58455107086543,35.32807023291554,47.38958563606653,35.56475059548634,38.71312678439605,33.17095712392072,97.26075348677482,44.239090074328885,46.82338848588162,53.888794046677255,77.17129795033924,106.39169615932019,105.90163874578761,135.31701405073946,80.02066589657187,146.32106532874593,78.16415417130627,107.13140251505615,103.94578110352228,92.20607920762643,98.25173931895593,121.09434030001567,113.746750636375,39.178637693552936,84.9967924850348,123.42736275998394,121.01287754002436,75.93974890959214,58.88836031075847,61.29369798816698,65.55971631166865,170.9435752618528,154.8119677878048
down (33).jpg,situp_down,54.40308088732925,21.355284440706892,25.228596047067875,49.85214893073336,27.815256577921513,40.529773025591815,33.85695156217686,33.62332237552314,36.86995772885337,49.43339956556957,50.397565418542634,46.674964570312525,47.43958541699844,103.22807663413602,97.36131420036926,104.83324077243046,97.82856810145394,61.42185959902504,37.42230675111785,30.180748271489904,26.954502473384736,102.94595982668828,98.26553243217994,89.6258551045447,74.70001279962109,159.0361326653732,158.3547641067505,15.43454943728176,79.39413458841958,116.42629905711814,114.26633637600318,65.6353684109703,67.38248438948176,179.78289716292244,120.68331753762854,165.471806802122,170.80542015764937
down (34).jpg,situp_down,40.628881423007755,18.291825484790472,20.770193444929085,30.306935353472234,29.078931205672944,36.32433540113628,32.67612979940182,36.31008480453747,34.90967457375192,39.932845699151805,38.36404042602098,36.26400628012361,32.70900277386263,58.378376197133605,46.88356469216232,77.34479174706853,68.94687367618754,46.249312577556665,43.28178951492377,12.568183095228733,49.84917208196447,76.67801921541889,67.87912644172967,68.41662133791499,66.94592511645033,100.83259754076367,92.62183864728037,77.47856606898793,30.780619910084518,125.77377788805421,124.63841554713825,62.091040549325214,57.850496547237604,73.9760500003328,78.36910081583528,78.52335589386044,156.40558937627867
down (36).jpg,situp_down,41.13286178075278,26.013111367359894,27.970040595155687,23.849081694767932,14.898356055837816,31.776810143423607,31.181762374536596,35.091296884299496,40.58231184920858,47.48231145219894,31.146209767750324,49.510536128222476,51.07423605878647,11.743294572187619,44.59114048918752,91.0630590936069,82.45087800548619,107.59678616495461,48.388447048433726,102.01276131023512,56.12086415491672,93.13704708604409,84.3958563205174,69.97747457648171,71.98768168715054,59.74970974100157,75.01303044935092,160.46120715637574,126.72591738801997,146.83626404278775,145.53205193306778,118.38939400746129,115.75804834953847,13.948832723104374,18.565327799068882,171.73203111618858,152.26916267049702
down (37).jpg,situp_down,42.80349635960274,26.277226664751986,23.345310936941374,52.5714921137516,40.544970937987856,36.39272692580242,39.59430531437626,30.02805856247273,30.711960626769674,69.17833240179611,51.26182465258916,45.49193542528431,46.121700647421655,56.229130404612484,65.82802417208752,85.26930103167845,87.87925586092229,35.50038554114465,43.11573455004214,54.74347448025739,46.262800229947274,83.59423590944351,86.02078365201308,75.15355136936498,74.76908031147781,102.1854026636588,112.11262485512965,23.172663443434317,44.725132859291534,135.71996343421284,130.56322465092614,90.33139162919326,83.1463296219967,28.667589146022504,32.290973154609965,160.14604351649115,150.2836492980497
down (38).jpg,situp_down,40.07751990183021,32.43938313244191,23.07765988391892,22.02175286145443,21.155867330566647,31.74963740022337,38.48010826682319,33.27808528325285,33.95939098108595,41.606916029213956,22.724067199818823,39.36650849830552,41.74959174583853,72.02417212670768,59.53238569640107,71.96530236381935,83.17767254091738,103.97178273612276,59.2363541867078,108.71775844742301,75.79045494163925,70.95400504350606,81.4121673796606,62.022356945112065,72.65102533776636,104.63941094712456,117.26999094774054,57.606353360056346,66.24558668467697,121.76625870912125,133.393177210962,69.24916798323312,71.50716858326915,78.91905506294137,70.65138858142681,171.09068776416743,161.6522382020023
down (4).jpg,situp_down,40.14263317573475,22.54058893032914,6.727132198678249,12.441775095527646,35.42220214153429,29.25750674165037,33.68644679962296,29.889491033492774,30.937047664454457,32.44316158786818,33.62462028621082,42.35031119067584,43.125005338191684,63.31400940610044,59.546287423270286,80.22130160161274,84.99314015378488,71.00185181897778,44.399331148460085,44.22458385739621,41.89601613226443,79.83419806443011,84.18481033215551,63.45430880787202,70.25067977701477,113.49685651257818,116.7722187860547,88.62916182978404,153.47913495062133,136.8289769765703,141.33663425815598,91.8596652613594,88.93298708661628,124.35316472746862,158.66879219063276,150.01702655372296,109.2233005563362
down (40).jpg,situp_down,43.81896212663747,24.95252246306728,19.263239539975373,18.455159590774294,29.721823824293484,28.509550250664073,31.229185233603282,31.386025301134605,33.179891785896984,42.468468709470145,23.57289745562181,32.59138895344319,34.085266527098184,78.69273888695312,64.48096132201375,72.6771288090147,78.52364550586248,70.41334684610945,29.409309176532727,55.51756711063887,28.348263570165518,71.76691306775926,77.36937172589198,64.11258979824392,69.17120312678688,111.50383068740324,108.5266531146765,101.01345007264177,41.43766664877607,126.88024242872994,126.33694887264056,66.7225537784182,65.4360523605839,158.37845658898698,173.86066672662204,152.65992941994134,139.6722542395407
